part_id,part_name,supplier_name,module_group,main_module,module_name,torque_inf,specbook_number,specbook_filename,specbook_file_id
CHS30002387,LCA_FRONT_BUSH_SLEEVE_BRKT,INDUSTRIAS DEL RECAMBIO INDIA PRIVA TE LIMITED,CHASSIS,FRONT_AXLE,LOWER_CONTROL_ARMS,,VFDSXVCHS0022,VFDSXVCHS0022_Chassis_Suspension_Spec_Book_ Rear_Suspension_Links_V2.txt,52
CHS30002387,LCA_FRONT_BUSH_SLEEVE_BRKT,INDUSTRIAS DEL RECAMBIO INDIA PRIVA TE LIMITED,CHASSIS,FRONT_AXLE,LOWER_CONTROL_ARMS,,VFDSXVCHS0010,VFDSXVCHS0010_Chassis_Suspension_Spec_Book_ Front_LCA_V2.txt,326
CHS30002387,LCA_FRONT_BUSH_SLEEVE_BRKT,INDUSTRIAS DEL RECAMBIO INDIA PRIVA TE LIMITED,CHASSIS,FRONT_AXLE,LOWER_CONTROL_ARMS,,VFDSXVCHS0010,VFDSXVCHS0010_Chassis_Suspension_Spec_Book_ Front_LCA_V2.txt,326
CHS30002688,FRONT_LCA_LH,INDUSTRIAS DEL RECAMBIO INDIA PRIVA TE LIMITED,CHASSIS,FRONT_AXLE,LOWER_CONTROL_ARMS,,,,
CHS30002690,FRONT_LOWER_CONTROL_ARM_WELD_ASSY_LH,INDUSTRIAS DEL RECAMBIO INDIA PRIVA TE LIMITED,CHASSIS,FRONT_AXLE,LOWER_CONTROL_ARMS,,,,
CHS30002696,LCA_LH_WELD,INDUSTRIAS DEL RECAMBIO INDIA PRIVA TE LIMITED,CHASSIS,FRONT_AXLE,LOWER_CONTROL_ARMS,,,,
CHS30002157,HEIGHT_SENSOR_BRACKET,INDUSTRIAS DEL RECAMBIO INDIA PRIVA TE LIMITED,CHASSIS,FRONT_AXLE,LOWER_CONTROL_ARMS,,VFDSXVCHS0022,VFDSXVCHS0022_Chassis_Suspension_Spec_Book_ Rear_Suspension_Links_V2.txt,52
CHS30002157,HEIGHT_SENSOR_BRACKET,INDUSTRIAS DEL RECAMBIO INDIA PRIVA TE LIMITED,CHASSIS,FRONT_AXLE,LOWER_CONTROL_ARMS,,VFDSXVCHS0010,VFDSXVCHS0010_Chassis_Suspension_Spec_Book_ Front_LCA_V2.txt,326
CHS30002694,LCA_BOTTOM_PLATE_LH,INDUSTRIAS DEL RECAMBIO INDIA PRIVA TE LIMITED,CHASSIS,FRONT_AXLE,LOWER_CONTROL_ARMS,,,,
CHS30002692,LCA_TOP_PLATE_LH,INDUSTRIAS DEL RECAMBIO INDIA PRIVA TE LIMITED,CHASSIS,FRONT_AXLE,LOWER_CONTROL_ARMS,,,,
CHS30001039,ARB_MOUNT_BUSH_DIA_25MM,NHK SPRING INDIA LIMITED,CHASSIS,FRONT_AXLE,ANTI_ROLL_BAR,,,,
CHS30001038,FRONT_ANTI_ROLL_BAR_DIA_25MM,NHK SPRING INDIA LIMITED,CHASSIS,FRONT_AXLE,ANTI_ROLL_BAR,,,,
CHS30002291,STEERING_MTG_BUSH,FORES ELASTOMECH INDIA PRIVATE LIMI TED,CHASSIS,FRONT_AXLE,FRONT_SUBFRAME,,VFDSXVCHS4131,VFDSXVCHS4131_SPECBOOK_BEV_STEERING_GEAR_BUSHING.txt,159
STD99001206,HEX_NUT_M6_8_ZNS_3,FACIL EUROPE BVBA,CHASSIS,FRONT_AXLE,HEIGHT_SENSOR_ASSY,T S A 7 8 9,,,
CHS10002639,ARTICULATED_ROD_71_5MM,SPRINGFIX BEFESTIGUNGSTECHNIK GMBH,CHASSIS,FRONT_AXLE,HEIGHT_SENSOR_ASSY,,,,
CHS10002432,LEVEL_SENSOR_CHSS,AB ELEKTRONIK GMBH,CHASSIS,FRONT_AXLE,HEIGHT_SENSOR_ASSY,,,,
STD99001205,DS_INT_TORX_SCREW_M5X10_8_8-ZNNIV_ST,KARL BERRANG GMBH,CHASSIS,FRONT_AXLE,HEIGHT_SENSOR_ASSY,T N C 4 5 6,,,
STD99000119,"HEX-HEAD_SCREW_M14X1,5X95-10.9-ZNS3",KAMAX S.L.U.,CHASSIS,STEERING_SYSTEM,FIXINGS,NA,,,
CHS30001027,FRONT_STABILIZER_LINK,TEKNOROT OTOMOTİV ÜRÜNLERİ SANAYİ VE TİCARET A.Ş./LİM OTOMOTİV A.Ş,CHASSIS,FRONT_AXLE,ANTI_ROLL_BAR,,VFDSXVCHS0060,VFDSXVCHS0060_Chassis_Suspension_Spec_Book_Front_Stabilizer_Links_-_12Jan22.txt,376
CHS30002352,ASSY_ARB_MTG_BKT_WITH_WELD_NUT,NHK SPRING INDIA LIMITED,CHASSIS,FRONT_AXLE,ANTI_ROLL_BAR,,VFDSXVCHS0005,VFDSXVCHS0005_Chassis_Suspension_Spec_Book_Front_ARB_12Jan22.txt,336
CHS30001014,ARB_MOUNT_CLAMP_FRT,NHK SPRING INDIA LIMITED,CHASSIS,FRONT_AXLE,ANTI_ROLL_BAR,,,,
STD20000120,WELDED_SQUARE_NUT_16X16_M10X1.5_10,"FACIL FASTENERS (CHANGSHU) CO.,LTD",CHASSIS,FRONT_AXLE,ANTI_ROLL_BAR,N/A,,,
CHS30170031AB,VF8_CHS_REAR_AXLE_PRE-ASSEMBLY_ECO_EU_FL2,,,,,,,,
PWT30212300,ASSY_REAR_EDS_130KW_HWC3.1,,EMOTOR,EMOTOR,EMOTOR,,,,
STD90002218,HEX_FLANGE_SCREW_M16X1.5X85_10.9_ZNS3,KAMAX FASTENERS S.R.O.,CHASSIS,REAR_AXLE,AXLE_ASSEMBLY,T S A 189 210 231,,,
CHS30170030AB,VF8_CHS_REAR_AXLE_PRE_ASSEMBLY_PLUS_EU_FL2,,,,,,,,
PWT30212200,ASSY_REAR_EDS_150KW_HWC3.1,,EMOTOR,EMOTOR,EMOTOR,,,,
CHS30170011AC,VF8_CHS_REAR_AXLE_PRE_ASSEMBLY_ECO_US,,,,,,,,
PWT30212300,ASSY_REAR_EDS_130KW_HWC3.1,,CHASSIS,EMOTOR,EMOTOR,,,,
CHS30170010AC,VF8_CHS_REAR_AXLE_PRE_ASSEMBLY_PLUS_US,,,,,,,,
CHS30002849AA,VF8_CHS_CENTER_MODULE_SUB-FRAME_STEERING_ARB_ASSY_FL2_BASE,,,,,,,,
CHS30002737AA,VF8_CHS_CENTER_MODULE_SUB-FRAME_STEERING_ARB_ASSY_EU,,,,,,,,
CHS30004092,REDUNDANT_EPS_ASSEMBLY_ADAS_EU,,CHASSIS,FRONT_AXLE,FRONT_SUBFRAME,,,,
SOW30000226,EPS2_XML_EU,,CHASSIS,STEERING_SYSTEM,STEERING_GEAR,,,,
SOW30000225,EPS1_XML_EU,,CHASSIS,STEERING_SYSTEM,STEERING_GEAR,,,,
SOW30000224,EPS_SW_EU,,CHASSIS,STEERING_SYSTEM,STEERING_GEAR,,,,
SOW30000140,EPS_SW_FD,,CHASSIS,STEERING_SYSTEM,STEERING_GEAR,,,,
CHS30002712AA,VF8_CHS_CENTER_MODULE_SUB-FRAME_STEERING_ARB_ASSY_VN,,,,,,,,
CHS30005058,REDUNDANT_EPS_ASSEMBLY_ADAS_VN,,CHASSIS,FRONT_AXLE,FRONT_SUBFRAME,,,,
SOW30050300,EPS2_XML_VN,,CHASSIS,STEERING_SYSTEM,STEERING_GEAR,,,,
SOW30050200,EPS1_XML_VN,,CHASSIS,STEERING_SYSTEM,STEERING_GEAR,,,,
SOW30050100,EPS_SW_VN,,CHASSIS,STEERING_SYSTEM,STEERING_GEAR,,,,
CHS30002496AA,VF8_CHS_CENTER_MODULE_SUB-FRAME_STEERING_ARB_ASSY_US,,,,,,,,
CHS30004091,REDUNDANT_EPS_ASSEMBLY_ADAS_US,,CHASSIS,FRONT_AXLE,FRONT_SUBFRAME,,,,
CHS30004062,POWERPACK,"MANDO (SUZHOU) CHASSIS SYSTEM CO., LTD.",,,,,,,
SOW30000223,EPS2_XML_US,,CHASSIS,STEERING_SYSTEM,STEERING_GEAR,,,,
SOW30000210,EPS1_XML_US,,CHASSIS,STEERING_SYSTEM,STEERING_GEAR,,,,
SOW30000200,EPS_SW_US,,CHASSIS,STEERING_SYSTEM,STEERING_GEAR,,,,
CHS30170071,VF8_CHS_REAR_AXLE_PRE_ASSEMBLY_VN_BASE,,,,,,,,
CHS70018129,RR_BALL_JOINT_NUT,ZHEJIANG RUITAI SUSPENSION SYSTEM TECHNOLOGY LTD,CHASSIS,REAR_AXLE,BALL_JOINT,TSA 125 140 155,,,
STD90000180,"HEX-HEAD_FLANGE_NUT_M14X1,5-10_ZNS3",ZF FRIEDRICHSHAFEN AG,CHASSIS,REAR_AXLE,UPPER_LINK,TSA 156 173 190,,,
STD90000180,"HEX-HEAD_FLANGE_NUT_M14X1,5-10_ZNS3",ZF FRIEDRICHSHAFEN AG,CHASSIS,REAR_AXLE,TOE_LINK,TSA 156 173 190,,,
CHS30018029AA,WHEEL_BEARING_RA_NON_DRIVEN,,CHASSIS,REAR_AXLE,BEARINGS/HUB,,,,
CHS30018891,REAR_NONDRIVEN_SUBFRAME,,CHASSIS,REAR_AXLE,REAR_SUBFRAME,,,,
STD90002124,HEX_FLANGE_SCREW_M12X1.25X70_10.9_ZNS3,"ANHUI KUNTU INTERNATIONAL TRADE CO. ,LTD.",CHASSIS,REAR_AXLE,REAR_SUSPENSION_ASSY,TSA 130 140 150,,,
STD90002199,HEX_FLANGE_BOLT_M14X1.5X72_PC_10.9_ZNS3,CÔNG TY TNHH HENRY HARDWARE INDUSTR,CHASSIS,REAR_AXLE,AXLE_ASSEMBLY,TSA 180 200 220,,,
STD90002044,ECCENTRIC_SCREW_M14X1.5X81_10.9_ZNS3,KAMAX GMBH & CO. KG,CHASSIS,REAR_AXLE,UPPER_LINK,TSA 156 173 190,,,
STD90002195,ECCENTRIC_BOLT_M14X1.5X100_10.9_ZNS3,KAMAX GMBH & CO. KG,CHASSIS,REAR_AXLE,TOE_LINK,TSA 156 173 190,,,
CHS30002847,VFE35_CHS_CENTER_MODULE_SUB-FRAME_STEERING_ARB_ASSY_FACELIFT_EU,,,,,,,,
STD90000559,EXPANDING_RIVET,FACIL EUROPE BVBA,EXTERIOR,EXTERIOR_TRIM,SILL_COVER,N/A,,,
STD90000559,EXPANDING_RIVET,FACIL EUROPE BVBA,EXTERIOR,EXTERIOR_TRIM,DOOR_CLADDING,N/A,,,
STD90002289,HEX_FLANGE_BOLT_W_WASHER_M6X1.0X18_8.8_ZNS3,CÔNG TY TNHH HENRY HARDWARE INDUSTR,DOORS_AND_CLOSURES,SUNROOF,SUNROOF,T N C 6.0 7.0 8.0,,,
BIW10001680,STRIKER_W_PAD,"MAGNA CLOSURES SYSTEM INTEGRATION(K UNSHAN) CO.,LTD",DOORS_AND_CLOSURES,DOOR_FRONT,LATCH_ASSY,,,,
BIW10001680,STRIKER_W_PAD,"MAGNA CLOSURES SYSTEM INTEGRATION(K UNSHAN) CO.,LTD",DOORS_AND_CLOSURES,DOOR_REAR,LATCH_ASSY,,,,
STD20000527,EXPANDER_CLIPS_SUIT_HOLE_DIA_7_THICK_0.6_TO_2_POM,"FACIL FASTENERS (CHANGSHU) CO.,LTD",,,,,,,
EEP30209355AB,HARNESS_IP_BEV_VN_PLUS_FACELIFT,,ELECTRIC_ELECTRONICS,WIRING_HARNESS,HARNESS_IP,,,,
EEP30201237,CABLE_MHU_TO_IP_BDY_INLINE_VN_PLUS,,ELECTRIC_ELECTRONICS,WIRING_HARNESS,HARNESS_IP,,,,
EEP30201233,SVM_FISH_EYE_CAMERA_FR_BMPR_INLINE,,ELECTRIC_ELECTRONICS,WIRING_HARNESS,HARNESS_FR_BUMPER,,,,
EEP30201232,SVM_FISH_EYE_CAMERA_TG_LH_INLINE,,ELECTRIC_ELECTRONICS,WIRING_HARNESS,HARNESS_BK_DR,,,,
EEP30201230,SVM_FISH_EYE_CAMERA_DR_RH_INLINE,,ELECTRIC_ELECTRONICS,WIRING_HARNESS,HARNESS_FR_DR,,,,
EEP30201231,SVM_FISH_EYE_CAMERA_DR_LH_INLINE,,ELECTRIC_ELECTRONICS,WIRING_HARNESS,HARNESS_FL_DR,,,,
EEP30201203,FISHEYE_2_CAMERA_FROM_DR_LH_INL_TO_ADAS,ROSENBERGER INTERCONNECT   INDIA PR IVATE LIMITED,ELECTRIC_ELECTRONICS,WIRING_HARNESS,HARNESS_BODY,,,,
EEP30013011,ANTENNA_CABLE_EUR,ROSENBERGER INTERCONNECT   INDIA PR IVATE LIMITED,ELECTRIC_ELECTRONICS,WIRING_HARNESS,HARNESS_BODY,,,,
EEP30201234,SVM_FISH_EYE_CAMERA_COMBINE_CABLE_TO_ADAS,,ELECTRIC_ELECTRONICS,WIRING_HARNESS,HARNESS_BODY,,,,
EEP30201229,CABLE_ADAS_ECU_TO_IP_BDY_INLINE,,ELECTRIC_ELECTRONICS,WIRING_HARNESS,HARNESS_BODY,,,,
EEP30013012,ANTENNA_CABLE_VN_US,ROSENBERGER INTERCONNECT   INDIA PR IVATE LIMITED,ELECTRIC_ELECTRONICS,WIRING_HARNESS,HARNESS_BODY,,,,
EEP30201236,IP_ANTENNA_CABLE_MHU_3_US_CA,,ELECTRIC_ELECTRONICS,WIRING_HARNESS,HARNESS_IP,,,,
EEP30201235,IP_ANTENNA_CABLE_MHU_3_EUR,,ELECTRIC_ELECTRONICS,WIRING_HARNESS,HARNESS_IP,,,,
EEP30201228,CABLE_MHU_TO_DMS_CAMERA_IP_BDY_INLINE,,ELECTRIC_ELECTRONICS,WIRING_HARNESS,HARNESS_IP,,,,
EEP30209353AB,HARNESS_IP_BEV_EU_PLUS_FACELIFT,,ELECTRIC_ELECTRONICS,WIRING_HARNESS,HARNESS_IP,,,,
EEP30209351AB,HARNESS_IP_BEV_US_CA_PLUS_FACELIFT,,ELECTRIC_ELECTRONICS,WIRING_HARNESS,HARNESS_IP,,,,
EEP30209352AA,HARNESS_IP_BEV_EU_ECO_FACELIFT,,,,,,,,
EEP30209350AA,HARNESS_IP_BEV_US_CA_ECO_FACELIFT,,,,,,,,
EEP30208353,HARNESS_IP_BEV_EU_PLUS,,ELECTRIC_ELECTRONICS,WIRING_HARNESS,HARNESS_IP,,VFDSXVEEP9282,VFDSXVEEP9282 WIRING_HARNESS.txt,362
EEP30208352,HARNESS_IP_BEV_EU_ECO,,ELECTRIC_ELECTRONICS,WIRING_HARNESS,HARNESS_IP,,VFDSXVEEP9282,VFDSXVEEP9282 WIRING_HARNESS.txt,362
EEP30208351,HARNESS_IP_BEV_US_CA_PLUS,,ELECTRIC_ELECTRONICS,WIRING_HARNESS,HARNESS_IP,,VFDSXVEEP9282,VFDSXVEEP9282 WIRING_HARNESS.txt,362
EEP30208350,HARNESS_IP_BEV_US_CA_ECO,,ELECTRIC_ELECTRONICS,WIRING_HARNESS,HARNESS_IP,,VFDSXVEEP9282,VFDSXVEEP9282 WIRING_HARNESS.txt,362
STD90000418,PAINT_DRAIN_PLUG_D20,FACIL EUROPE BVBA,EXTERIOR,FRUNK_TRIM,FRUNK_ASSY,N/A,VFDSXVBIW0009,VFDSXVBIW0009_VFe35_Plug_Schedule_Version_12_PPR-REL.txt,178
STD90000418,PAINT_DRAIN_PLUG_D20,FACIL EUROPE BVBA,EXTERIOR,FRUNK_TRIM,FRUNK_ASSY,N/A,VFDSXVBIW0009,VFDSXVBIW0009_VFe35_Plug_Schedule_Version_12_PPR-REL.txt,178
STD90000418,PAINT_DRAIN_PLUG_D20,FACIL EUROPE BVBA,EXTERIOR,FRUNK_TRIM,FRUNK_ASSY,N/A,VFDSXXBIW0009,VFDSXXBIW0009_VFe36_Plug Schedule_5_PPR REL.txt,575
BEX30025056,HEAD_LAMP-US_LOCKING_CAP,"HELLA BHAP(SANHE)AUTOMOTIVE LIGHTIN ,LTD.",,,,,,,
STD90000418,PAINT_DRAIN_PLUG_D20,FACIL EUROPE BVBA,EXTERIOR,EXTERIOR_TRIM,PILLAR_TRIM,N/A,VFDSXVBIW0009,VFDSXVBIW0009_VFe35_Plug_Schedule_Version_12_PPR-REL.txt,178
STD90000418,PAINT_DRAIN_PLUG_D20,FACIL EUROPE BVBA,EXTERIOR,EXTERIOR_TRIM,PILLAR_TRIM,N/A,VFDSXVBIW0009,VFDSXVBIW0009_VFe35_Plug_Schedule_Version_12_PPR-REL.txt,178
STD90000418,PAINT_DRAIN_PLUG_D20,FACIL EUROPE BVBA,EXTERIOR,EXTERIOR_TRIM,PILLAR_TRIM,N/A,VFDSXXBIW0009,VFDSXXBIW0009_VFe36_Plug Schedule_5_PPR REL.txt,575
STD90003274,PAN_INT_TORX_SCREW_M6X1.0X18_W_WASHER_10.9_BLACK_720H,,EXTERIOR,FRUNK_TRIM,FRUNK_ASSY,"T N B 5,1 6 6,9",,,
STD90003274,PAN_INT_TORX_SCREW_M6X1.0X18_W_WASHER_10.9_BLACK_720H,,EXTERIOR,FRUNK_TRIM,FRUNK_ASSY,T N B 3 4 5,,,
BIW30037062AA,HOOD_GAP_SEAL,,DOORS_AND_CLOSURES,HOOD_SYSTEM,HOOD_ATTACHMENT,,,,
BEX30110071,FRUNK_CARPET_ASSY_EU,,EXTERIOR,EXTERIOR_TRIM,PILLAR_TRIM,,,,
BEX30120006,FRUNK_CARPET_CENTER_EU,,EXTERIOR,EXTERIOR_TRIM,PILLAR_TRIM,,VFDSXVBEX1583,VFDSXVBEX1583_01-FRONT_TRUNK_ASSY_EU.txt,149
BEX30120006,FRUNK_CARPET_CENTER_EU,,EXTERIOR,EXTERIOR_TRIM,PILLAR_TRIM,,VFDSXVBEX1583,VFDSXVBEX1583_01-FRONT_TRUNK_ASSY_EU.txt,149
BEX30110070,FRUNK_CARPET_ASSY,,EXTERIOR,EXTERIOR_TRIM,PILLAR_TRIM,,,,
BEX30001246,FRUNK_CARPET_CENTER,,EXTERIOR,EXTERIOR_TRIM,PILLAR_TRIM,,,,
BEX30001252,FRUNK_CHECKING_CAP_ASSY,CÔNG TY TNHH LINH KIỆN NHỰA Ô TÔ VINFAST-AN PHÁT,EXTERIOR,FRUNK_TRIM,FRUNK_ASSY,,VFDSXVBEX1583,VFDSXVBEX1583_01-FRONT_TRUNK_ASSY_EU.txt,149
BEX30001250,MAINTENANCE_CAP_LH_ASSY,CÔNG TY TNHH LINH KIỆN NHỰA Ô TÔ VINFAST-AN PHÁT,EXTERIOR,FRUNK_TRIM,FRUNK_ASSY,,VFDSXVBEX1583,VFDSXVBEX1583_01-FRONT_TRUNK_ASSY_EU.txt,149
STD99001201,M6_NUT,FACIL EUROPE BVBA,EXTERIOR,EXTERIOR_TRIM,PILLAR_TRIM,T N B 3 4 5,VFDSXNEEP0026,VFDSXNEEP0026_BCM_7_v1.1.txt,211
STD99001201,M6_NUT,FACIL EUROPE BVBA,EXTERIOR,FRUNK_TRIM,FRUNK_ASSY,T N B 3 4 5,VFDSXNEEP0026,VFDSXNEEP0026_BCM_7_v1.1.txt,211
STD90000116,EXPANDING_RIVET,FACIL EUROPE BVBA,EXTERIOR,EXTERIOR_TRIM,PILLAR_TRIM,N/A,VFDSXXBEX1163,VFDSXXBEX1163_Specbook_BEAUTY_COVER_FRUNK.txt,431
STD90000116,EXPANDING_RIVET,FACIL EUROPE BVBA,EXTERIOR,FRUNK_TRIM,BUMPER_FASCIA_FRONT,N/A,VFDSXXBEX1163,VFDSXXBEX1163_Specbook_BEAUTY_COVER_FRUNK.txt,431
STD90000116,EXPANDING_RIVET,FACIL EUROPE BVBA,EXTERIOR,FRUNK_TRIM,FRUNK_ASSY,N/A,VFDSXXBEX1163,VFDSXXBEX1163_Specbook_BEAUTY_COVER_FRUNK.txt,431
STD90003068,PAN_HEAD_INT_TORX_SCREW_ST5X16_720H,,EXTERIOR,"BUMPER,CMS,FRONTEND_CARRIER",BUMPER_FASCIA_FRONT,"T N C 2,21 2,60 2,99",,,
BLA10007437,WARNING_COOLING_FAN,CONG TY TNHH NCI (VIET NAM),VEHICLE_COMPLETE,VEHICLE COMPLETE DOCUMENTATION,LABELS,,,,
FRS30000047,8B.1.6.2,,,,,,,,
ECU30000598,VCU,,,,,,,,
ECU30000597,SRR_RR,,,,,,,,
ECU30000596,MHU,,,,,,,,
ECU30000595,XGW,,,,,,,,
ECU30000594,SHVU_R,,,,,,,,
ECU30000593,SHVU_F,,,,,,,,
ECU30000592,SCAM,,,,,,,,
ECU30000591,RCU,,,,,,,,
ECU30000590,PSM_D,,,,,,,,
ECU30000589,POD_GW,,,,,,,,
ECU30000588,OCS,,,,,,,,
ECU30000587,OBC,,,,,,,,
ECU30000586,MRGEN,,,,,,,,
ECU30000585,IDB,,,,,,,,
ECU30000584,GS,,,,,,,,
ECU30000583,ETG,,,,,,,,
ECU30000582,EPS2,,,,,,,,
ECU30000581,EPS1,,,,,,,,
ECU30000580,EDS_R,,,,,,,,
ECU30000579,EDS_F,,,,,,,,
ECU30000578,EASC,,,,,,,,
ECU30000577,DCDC,,,,,,,,
ECU30000576,CPD,,,,,,,,
ECU30000575,CCU_F,,,,,,,,
ECU30000574,BMS,,,,,,,,
ECU30000573,BCM_BPM,,,,,,,,
ECU30000572,BCM,,,,,,,,
ECU30000571,AVAS,,,,,,,,
ECU30000570,APM,,,,,,,,
ECU30000569,AMP,,,,,,,,
ECU30000568,ADAS,,,,,,,,
ECU30000567,ACM,,,,,,,,
SOW30011101,ECOCKPIT_GEN3_VN_BASE_SW,,,,,,,,
SOW30012101,TBOX_GEN3_VN_BASE_SW,,,,,,,,
EEP70006517,ECOCKPIT_HARDWARE_VN_BASE,,,,,,,,
SOW30171972,PSM_ECU_SOFTWARE_APSM,,,,,,,,
BIN30023940,PSM_ECU_HARDWARE,,,,,,,,
SOW80065008,GTW_FW,,,,,,,,
SOW30000121,SW_RCU_ROW_APP,,,,,,,,
SOW30000120,CAL_RCU_ROW,,,,,,,,
CHS30014035,RCU_LEAN_HW,,,,,,,,
SOW30000112,SW_RCU_ROW,,,,,,,,
EEP30008145,REAR_HOST_USS_HW,,,,,,,,
SOW30008145,REAR_HOST_USS_SW,,,,,,,,
SOW80063003,OBC_MAIN_FW_VE,,,,,,,,
SOW30220088,SW_BCM_315_CYBER,,,,,,,,
EEP30010045,ACM_HW,,,,,,,,
SOW30010051,ACM_BEV_APP_SW,,,,,,,,
SOW30010044,ACM_EU_VN_BEV_CAL,,,,,,,,
EEP30006107,CCU_2_ZONE_HW,,,,,,,,
SOW30006216,CCU_2_ZONE_CAL,,,,,,,,
SOW30006116,CCU_2_ZONE_SW,,,,,,,,
EEP30009821,XGW_XGATEWAY_BEV_HW,,,,,,,,
SOW30050203,XGW_SW_BASE_VN_ASIA,,,,,,,,
SOW30050411,VCU_BSW_BASE,,,,,,,,
SOW30050400,VCU_ASW_0_BASE,,,,,,,,
SOW30050410,VCU_ASW_1_BASE,,,,,,,,
SOW30050413,VCU_CALIBRATION_CATL_SW_VN_ECO_BASE,,,,,,,,
EEP30050001,VCU_HW,,,,,,,,
EEP30220049,BCM_HW_315_CYBER,,,,,,,,
SOW30220080,SW_BPM_315_CYBER,,,,,,,,
SOW30141010,E_SHIFTER_BEV_SW,MOBASE,,,,,,,
PWT30141010,E_SHIFTER_BEV_HW,MOBASE,,,,,,,
DUM30000001,DUMMY_SW_BAS,,,,,,,,
DUM30000002,DUMMY_HW_BAS,,,,,,,,
EEH30073015,ELECTRIC_CONTROLLER_ASSY_REAR_HWC3.1,,,,,,,,
SOW30073277,VF8_CW_EDS_R_CAL,,,,,,,,
SOW30073142,VF8_CW_EDS_R_SW,,,,,,,,
SOW30105101,HUD_APP_VN_SW,FORYOU MULTIMEDIA ELECTRONICS,,,,,,,
EEP30005274,HEAD_UP_DISPLAY_VN_HW,FORYOU MULTIMEDIA ELECTRONICS,,,,,,,
SOW30105601,HUD_BSW_VN_SW,FORYOU MULTIMEDIA ELECTRONICS,,,,,,,
SOW30105401,HUD_FONT_VN_SW,FORYOU MULTIMEDIA ELECTRONICS,,,,,,,
SOW30105301,HUD_HMI_IMAGE_VN_SW,FORYOU MULTIMEDIA ELECTRONICS,,,,,,,
EEP30008157,FRT_HOST_USS_HW,,,,,,,,
SOW30008157,FRT_HOST_USS_SW,,,,,,,,
SOW30008232,SRR_MASTER_SW,,,,,,,,
EEP30008233,SRR_MASTER_HW,,,,,,,,
BIN30022839,OCS_HW,,,,,,,,
SOW30022845,OCS_SW,,,,,,,,
EEP10006197,ANTI_PINCH_MODULE_(APM)_HW,,,,,,,,
SOW30050083,ANTI_PINCH_MODULE_APM_SW,,,,,,,,
EEH80063001,CPDU_OBC_DCDC_GEN2_HW_VE,,,,,,,,
SOW80065007,DCDC_FW,,,,,,,,
EEH30073014,ELECTRIC_CONTROLLER_ASSY_FRONT_HWC3.1,,,,,,,,
SOW30073276,VF8_CCW_EDS_F_CAL,,,,,,,,
SOW30073140,VF8_CCW_EDS_F_SW,,,,,,,,
CHS30014031,HW_IDB_X_SPLIT_AWD_BEV,,,,,,,,
SOW30000211,CAL_IDB_VN_ECO,,,,,,,,
SOW30000201,SW_IDB_VN_ECO,,,,,,,,
SOW30000139,EPS_SW,,,,,,,,
BAT30002013,HV_BATTERY_BMS_HW_VF8_CATL_NCM,,,,,,,,
SOW33002100,HV_BATTERY_CATL_VF8_SOFTWARE,,,,,,,,
EEP30050919,ANTI_PINCH_MODULE_HW,,,,,,,,
SOW30050860,APM_EU_VN_SW,,,,,,,,
FRS30000119,8A.7.10.0,,,,,,,,
FRSC_8A_7002,ME_CPDU_CATL_PLUS,,,,,,,,
FRSC_8A_7001,ME_CPDU_CATL_ECO,,,,,,,,
ECU30001518,EPS2,,,,,,,,
SOW30000200,EPS_SW_US,,,,,,,,
ECU30001517,EPS1,,,,,,,,
ECU30001516,SHVU_R,,,,,,,,
SOW30171050,VF35_SHVU_R_SW,,,,,,,,
BIN30022880,SHVU_HW,,,,,,,,
ECU30001514,BMS,,,,,,,,
BAT30002500,ME_HV_BATTERY_PACK_VF8_CATL_NCM,,,,,,,,
SOW30002502,ME_HV_BATTERY_VF8_CATL_SOW_XML,,BATTERY_PACK,BATTERY_PACK,BATTERY_PACK,,,,
SOW30002501,ME_HV_BATTERY_VF8_CATL_SOW_FRDV,,BATTERY_PACK,BATTERY_PACK,BATTERY_PACK,,,,
SOW30002500,ME_HV_BATTERY_VF8_CATL_SOW_SW,,BATTERY_PACK,BATTERY_PACK,BATTERY_PACK,,,,
BAT30002013,HV_BATTERY_BMS_HW_VF8_CATL_NCM,,BATTERY_PACK,BATTERY_PACK,BATTERY_PACK,,,,
BAT30002310,CAD_HV_BATTERY_PACK_VF8_CATL_BDU_V2.0,,BATTERY_PACK,BATTERY_PACK,BATTERY_PACK,,,,
SOW30002500,ME_HV_BATTERY_VF8_CATL_SOW_SW,,,,,,,,
ECU30001512,MHU,,,,,,,,
SOW30042395,ECOCKPIT_SW_ME,,,,,,,,
SOW30041390,TBOX_SW_ME,,,,,,,,
EEP30006391,ECOCKPIT_ME,,,,,,,,
SOW30041390,TBOX_SW_ME,,ELECTRIC_ELECTRONICS,MULTI-MEDIA,MULTIMEDIA_HEAD_UNIT,,,,
SOW30042395,ECOCKPIT_SW_ME,,ELECTRIC_ELECTRONICS,MULTI-MEDIA,MULTIMEDIA_HEAD_UNIT,,,,
EEP30006214,ECOCKPIT_HARDWARE_ME,,ELECTRIC_ELECTRONICS,MULTI-MEDIA,MULTIMEDIA_HEAD_UNIT,,,,
EEP30006214,ECOCKPIT_HARDWARE_ME,,,,,,,,
ECU30001511,APM,,,,,,,,
ECU30001513,APM COMPATIBLE,,,,,,,,
ECU30001510,XGW,,,,,,,,
SOW30050603,XGW_CAL,,,,,,,,
SOW30050503,XGW_SW,,,,,,,,
EEP30009521,XGW_XGATEWAY_BEV_HW,,,,,,,,
